"Product", "Region", "Volume", "Currency"
"MobileThing 1DX", "North Asia", "122983", "USD"
"MobileThing 1DX", "Asia Pacific", "9980684", "USD"
"MobileThing 1DX", "China", "2275468", "USD"
"MobileThing 1DX", "India", "8707666", "USD"
"MobileThing MX2", "North America", "9958115", "USD"
"MobileThing MX2", "Middle America", "7415653", "USD"
"MobileThing MX2", "South America", "10075608", "USD"
"MobileThing MX2", "West Europe", "2498579", "USD"
"MobileThing MX2", "Central Europe", "4392530", "USD"
"MobileThing MX2", "East Europe", "8819482", "USD"
"MobileThing MX2", "North Africa", "2368703", "USD"
"MobileThing MX2", "Central Africa", "4393425", "USD"
"MobileThing MX2", "East Africa", "3228222", "USD"
"MobileThing MX2", "Central Asia", "3790313", "USD"
"MobileThing MX2", "North Asia", "5008493", "USD"
"MobileThing MX2", "Asia Pacific", "9193460", "USD"
"MobileThing MX2", "China", "9590518", "USD"
"MobileThing MX2", "India", "2414080", "USD"
"MobileThing U3R", "North America", "3723047", "USD"
"MobileThing U3R", "Middle America", "6518076", "USD"
"MobileThing U3R", "South America", "268374", "USD"
"MobileThing U3R", "West Europe", "9032404", "USD"
"MobileThing U3R", "Central Europe", "7419876", "USD"
"MobileThing U3R", "East Europe", "5832989", "USD"
"MobileThing U3R", "North Africa", "7730859", "USD"
"MobileThing U3R", "Central Africa", "3050211", "USD"
"MobileThing U3R", "East Africa", "2366622", "USD"
"MobileThing U3R", "Central Asia", "4842787", "USD"
"MobileThing U3R", "North Asia", "8119453", "USD"
"MobileThing U3R", "Asia Pacific", "5274595", "USD"
"MobileThing U3R", "China", "7137738", "USD"
"MobileThing U3R", "India", "9275454", "USD"
"MobileThing X4", "North America", "8900533", "USD"
"MobileThing X4", "Middle America", "8676834", "USD"
"MobileThing X4", "South America", "5258628", "USD"
"MobileThing X4", "West Europe", "6393191", "USD"
"MobileThing X4", "Central Europe", "7059716", "USD"
"MobileThing X4", "East Europe", "3182352", "USD"
"MobileThing X4", "North Africa", "2332223", "USD"
"MobileThing X4", "Central Africa", "4182936", "USD"
"MobileThing X4", "East Africa", "3729462", "USD"
"MobileThing X4", "Central Asia", "5118820", "USD"
"MobileThing X4", "North Asia", "7098971", "USD"
"MobileThing X4", "Asia Pacific", "3111677", "USD"
"MobileThing X4", "China", "3963638", "USD"
"MobileThing X4", "India", "3290467", "USD"
"MobileThing G5T", "North America", "1359752", "USD"
"MobileThing G5T", "Middle America", "7575757", "USD"
"MobileThing G5T", "South America", "1007475", "USD"
"MobileThing G5T", "West Europe", "5297083", "USD"
"MobileThing G5T", "Central Europe", "1982246", "USD"
"MobileThing G5T", "East Europe", "9730022", "USD"
"MobileThing G5T", "North Africa", "2858645", "USD"
"MobileThing G5T", "Central Africa", "9679058", "USD"
"MobileThing G5T", "East Africa", "9314769", "USD"
"MobileThing G5T", "Central Asia", "9251811", "USD"
"MobileThing G5T", "North Asia", "5174938", "USD"
"MobileThing G5T", "Asia Pacific", "1745222", "USD"
"MobileThing G5T", "China", "247651", "USD"
"MobileThing G5T", "India", "8776418", "USD"
"MobileThing HU6", "North America", "8656277", "USD"
"MobileThing HU6", "Middle America", "3528117", "USD"
"MobileThing HU6", "South America", "890703", "USD"
"MobileThing HU6", "West Europe", "6234804", "USD"
"MobileThing HU6", "Central Europe", "913597", "USD"
"MobileThing HU6", "East Europe", "1211737", "USD"
"MobileThing HU6", "North Africa", "3376375", "USD"
"MobileThing HU6", "Central Africa", "2130963", "USD"
"MobileThing HU6", "East Africa", "2534352", "USD"
"MobileThing HU6", "Central Asia", "6589657", "USD"
"MobileThing HU6", "North Asia", "3651686", "USD"
"MobileThing HU6", "Asia Pacific", "1915508", "USD"
"MobileThing HU6", "China", "4564204", "USD"
"MobileThing HU6", "India", "2636870", "USD"
"MobileThinker V0", "North America", "2288048", "USD"
"MobileThinker V0", "Middle America", "1043674", "USD"
"MobileThinker V0", "South America", "9946696", "USD"
"MobileThinker V0", "West Europe", "7116521", "USD"
"MobileThinker V0", "Central Europe", "8316610", "USD"
"MobileThinker V0", "East Europe", "3050057", "USD"
"MobileThinker V0", "North Africa", "4597490", "USD"
"MobileThinker V0", "Central Africa", "2293152", "USD"
"MobileThinker V0", "East Africa", "6887782", "USD"
"MobileThinker V0", "Central Asia", "9029092", "USD"
"MobileThinker V0", "North Asia", "4737001", "USD"
"MobileThinker V0", "Asia Pacific", "3286924", "USD"
"MobileThinker V0", "China", "5157066", "USD"
"MobileThinker V0", "India", "279366", "USD"
"MobileThinker 1DX", "North America", "5865046", "USD"
"MobileThinker 1DX", "Middle America", "2378706", "USD"
"MobileThinker 1DX", "South America", "7215408", "USD"
"MobileThinker 1DX", "West Europe", "4551532", "USD"
"MobileThinker 1DX", "Central Europe", "5333366", "USD"
"MobileThinker 1DX", "East Europe", "1663784", "USD"
"MobileThinker 1DX", "North Africa", "8110742", "USD"
"MobileThinker 1DX", "Central Africa", "333732", "USD"
"MobileThinker 1DX", "East Africa", "4856670", "USD"
"MobileThinker 1DX", "Central Asia", "1852366", "USD"
"MobileThinker 1DX", "North Asia", "9048430", "USD"
"MobileThinker 1DX", "Asia Pacific", "2915046", "USD"
"MobileThinker 1DX", "China", "1500093", "USD"
"MobileThinker 1DX", "India", "727901", "USD"
"MobileThinker MX2", "North America", "711841", "USD"
"MobileThinker MX2", "Middle America", "586675", "USD"
"MobileThinker MX2", "South America", "5690748", "USD"
"MobileThinker MX2", "West Europe", "799686", "USD"
"MobileThinker MX2", "Central Europe", "9310284", "USD"
"MobileThinker MX2", "East Europe", "9272157", "USD"
"MobileThinker MX2", "North Africa", "2623295", "USD"
"MobileThinker MX2", "Central Africa", "2024055", "USD"
"MobileThinker MX2", "East Africa", "440070", "USD"
"MobileThinker MX2", "Central Asia", "9122088", "USD"
"MobileThinker MX2", "North Asia", "9064232", "USD"
"MobileThinker MX2", "Asia Pacific", "2118894", "USD"
"MobileThinker MX2", "China", "9135458", "USD"
"MobileThinker MX2", "India", "7165442", "USD"
"MobileThinker U3R", "North America", "1006879", "USD"
"MobileThinker U3R", "Middle America", "3959081", "USD"
"MobileThinker U3R", "South America", "589778", "USD"
"MobileThinker U3R", "West Europe", "5978750", "USD"
"MobileThinker U3R", "Central Europe", "8888772", "USD"
"MobileThinker U3R", "East Europe", "6815852", "USD"
"MobileThinker U3R", "North Africa", "4943033", "USD"
"MobileThinker U3R", "Central Africa", "9515997", "USD"
"MobileThinker U3R", "East Africa", "6155474", "USD"
"MobileThinker U3R", "Central Asia", "5790986", "USD"
"MobileThinker U3R", "North Asia", "1260793", "USD"
"MobileThinker U3R", "Asia Pacific", "3736279", "USD"
"MobileThinker U3R", "China", "3839568", "USD"
"MobileThinker U3R", "India", "1697091", "USD"
"MobileThinker X4", "North America", "370211", "USD"
"MobileThinker X4", "Middle America", "1472879", "USD"
"MobileThinker X4", "South America", "8520846", "USD"
"MobileThinker X4", "West Europe", "1848163", "USD"
"MobileThinker X4", "Central Europe", "3572527", "USD"
"MobileThinker X4", "East Europe", "8106566", "USD"
"MobileThinker X4", "North Africa", "3543505", "USD"
"MobileThinker X4", "Central Africa", "749977", "USD"
"MobileThinker X4", "East Africa", "4417389", "USD"
"MobileThinker X4", "Central Asia", "7037562", "USD"
"MobileThinker X4", "North Asia", "3688393", "USD"
"MobileThinker X4", "Asia Pacific", "8517773", "USD"
"MobileThinker X4", "China", "3702914", "USD"
"MobileThinker X4", "India", "1694771", "USD"
"MobileThinker G5T", "North America", "1633138", "USD"
"MobileThinker G5T", "Middle America", "3999073", "USD"
"MobileThinker G5T", "South America", "3656343", "USD"
"MobileThinker G5T", "West Europe", "3877486", "USD"
"MobileThinker G5T", "Central Europe", "480254", "USD"
"MobileThinker G5T", "East Europe", "9042360", "USD"
"MobileThinker G5T", "North Africa", "5853734", "USD"
"MobileThinker G5T", "Central Africa", "6593946", "USD"
"MobileThinker G5T", "East Africa", "393071", "USD"
"MobileThinker G5T", "Central Asia", "127763", "USD"
"MobileThinker G5T", "North Asia", "8853090", "USD"
"MobileThinker G5T", "Asia Pacific", "3242756", "USD"
"MobileThinker G5T", "China", "8951613", "USD"
"MobileThinker G5T", "India", "3663744", "USD"
"MobileThinker HU6", "North America", "5743892", "USD"
"MobileThinker HU6", "Middle America", "3977316", "USD"
"MobileThinker HU6", "South America", "4225319", "USD"
"MobileThinker HU6", "West Europe", "1654198", "USD"
"MobileThinker HU6", "Central Europe", "8856975", "USD"
"MobileThinker HU6", "East Europe", "4400044", "USD"
"MobileThinker HU6", "North Africa", "6756748", "USD"
"MobileThinker HU6", "Central Africa", "5153279", "USD"
"MobileThinker HU6", "East Africa", "8732220", "USD"
"MobileThinker HU6", "Central Asia", "1352328", "USD"
"MobileThinker HU6", "North Asia", "1660197", "USD"
"MobileThinker HU6", "Asia Pacific", "3950616", "USD"
"MobileThinker HU6", "China", "7107569", "USD"
"MobileThinker HU6", "India", "5497779", "USD"
"MobileCruncher V0", "North America", "4861403", "USD"
"MobileCruncher V0", "Middle America", "2267518", "USD"
"MobileCruncher V0", "South America", "9171346", "USD"
"MobileCruncher V0", "West Europe", "640491", "USD"
"MobileCruncher V0", "Central Europe", "8139301", "USD"
"MobileCruncher V0", "East Europe", "1895122", "USD"
"MobileCruncher V0", "North Africa", "8610917", "USD"
"MobileCruncher V0", "Central Africa", "5276663", "USD"
"MobileCruncher V0", "East Africa", "6078024", "USD"
"MobileCruncher V0", "Central Asia", "6168357", "USD"
"MobileCruncher V0", "North Asia", "10094218", "USD"
"MobileCruncher V0", "Asia Pacific", "2747083", "USD"
"MobileCruncher V0", "China", "4297152", "USD"
"MobileCruncher V0", "India", "444965", "USD"
"MobileCruncher 1DX", "North America", "7736711", "USD"
"MobileCruncher 1DX", "Middle America", "2539590", "USD"
"MobileCruncher 1DX", "South America", "2400442", "USD"
"MobileCruncher 1DX", "West Europe", "7346724", "USD"
"MobileCruncher 1DX", "Central Europe", "4834823", "USD"
"MobileCruncher 1DX", "East Europe", "6784803", "USD"
"MobileCruncher 1DX", "North Africa", "6968055", "USD"
"MobileCruncher 1DX", "Central Africa", "7920399", "USD"
"MobileCruncher 1DX", "East Africa", "9687956", "USD"
"MobileCruncher 1DX", "Central Asia", "2795028", "USD"
"MobileCruncher 1DX", "North Asia", "9614557", "USD"
"MobileCruncher 1DX", "Asia Pacific", "3088862", "USD"
"MobileCruncher 1DX", "China", "4684674", "USD"
"MobileCruncher 1DX", "India", "4615396", "USD"
"MobileCruncher MX2", "North America", "2644742", "USD"
"MobileCruncher MX2", "Middle America", "3288162", "USD"
"MobileCruncher MX2", "South America", "994669", "USD"
"MobileCruncher MX2", "West Europe", "3987925", "USD"
"MobileCruncher MX2", "Central Europe", "161579", "USD"
"MobileCruncher MX2", "East Europe", "8024284", "USD"
"MobileCruncher MX2", "North Africa", "9186633", "USD"
"MobileCruncher MX2", "Central Africa", "3873352", "USD"
"MobileCruncher MX2", "East Africa", "5615361", "USD"
"MobileCruncher MX2", "Central Asia", "1233663", "USD"
"MobileCruncher MX2", "North Asia", "6883204", "USD"
"MobileCruncher MX2", "Asia Pacific", "5732201", "USD"
"MobileCruncher MX2", "China", "7730401", "USD"
"MobileCruncher MX2", "India", "2794454", "USD"
"MobileCruncher U3R", "North America", "8167613", "USD"
"MobileCruncher U3R", "Middle America", "5135712", "USD"
"MobileCruncher U3R", "South America", "5505370", "USD"
"MobileCruncher U3R", "West Europe", "1310926", "USD"
"MobileCruncher U3R", "Central Europe", "5872740", "USD"
"MobileCruncher U3R", "East Europe", "8958889", "USD"
"MobileCruncher U3R", "North Africa", "9555659", "USD"
"MobileCruncher U3R", "Central Africa", "8381255", "USD"
"MobileCruncher U3R", "East Africa", "7111746", "USD"
"MobileCruncher U3R", "Central Asia", "1402059", "USD"
"MobileCruncher U3R", "North Asia", "1450900", "USD"
"MobileCruncher U3R", "Asia Pacific", "9959353", "USD"
"MobileCruncher U3R", "China", "4450508", "USD"
"MobileCruncher U3R", "India", "5393991", "USD"
"MobileCruncher X4", "North America", "4898040", "USD"
"MobileCruncher X4", "Middle America", "6134313", "USD"
"MobileCruncher X4", "South America", "9975562", "USD"
"MobileCruncher X4", "West Europe", "548749", "USD"
"MobileCruncher X4", "Central Europe", "2630154", "USD"
"MobileCruncher X4", "East Europe", "6676370", "USD"
"MobileCruncher X4", "North Africa", "7177313", "USD"
"MobileCruncher X4", "Central Africa", "8780102", "USD"
"MobileCruncher X4", "East Africa", "683410", "USD"
"MobileCruncher X4", "Central Asia", "6036237", "USD"
"MobileCruncher X4", "North Asia", "6046746", "USD"
"MobileCruncher X4", "Asia Pacific", "3921453", "USD"
"MobileCruncher X4", "China", "7379400", "USD"
"MobileCruncher X4", "India", "8135021", "USD"
"MobileCruncher G5T", "North America", "10074922", "USD"
"MobileCruncher G5T", "Middle America", "2255882", "USD"
"MobileCruncher G5T", "South America", "7777308", "USD"
"MobileCruncher G5T", "West Europe", "8244828", "USD"
"MobileCruncher G5T", "Central Europe", "9948041", "USD"
"MobileCruncher G5T", "East Europe", "6730063", "USD"
"MobileCruncher G5T", "North Africa", "5620116", "USD"
"MobileCruncher G5T", "Central Africa", "6535570", "USD"
"MobileCruncher G5T", "East Africa", "7646868", "USD"
"MobileCruncher G5T", "Central Asia", "8807413", "USD"
"MobileCruncher G5T", "North Asia", "3871390", "USD"
"MobileCruncher G5T", "Asia Pacific", "5451343", "USD"
"MobileCruncher G5T", "China", "6387851", "USD"
"MobileCruncher G5T", "India", "8410027", "USD"
"MobileCruncher HU6", "North America", "1823862", "USD"
"MobileCruncher HU6", "Middle America", "980180", "USD"
"MobileCruncher HU6", "South America", "6384245", "USD"
"MobileCruncher HU6", "West Europe", "4205530", "USD"
"MobileCruncher HU6", "Central Europe", "1458368", "USD"
"MobileCruncher HU6", "East Europe", "6093843", "USD"
"MobileCruncher HU6", "North Africa", "3759113", "USD"
"MobileCruncher HU6", "Central Africa", "3614184", "USD"
"MobileCruncher HU6", "East Africa", "8241426", "USD"
"MobileCruncher HU6", "Central Asia", "3159712", "USD"
"MobileCruncher HU6", "North Asia", "108047", "USD"
"MobileCruncher HU6", "Asia Pacific", "4343171", "USD"
"MobileCruncher HU6", "China", "1872006", "USD"
"MobileCruncher HU6", "India", "964728", "USD"
"IntelliPhone V0", "North America", "3187998", "USD"
"IntelliPhone V0", "Middle America", "6999148", "USD"
"IntelliPhone V0", "South America", "622826", "USD"
"IntelliPhone V0", "West Europe", "1141737", "USD"
"IntelliPhone V0", "Central Europe", "4999618", "USD"
"IntelliPhone V0", "East Europe", "1386812", "USD"
"IntelliPhone V0", "North Africa", "8868759", "USD"
"IntelliPhone V0", "Central Africa", "8251474", "USD"
"IntelliPhone V0", "East Africa", "2134001", "USD"
"IntelliPhone V0", "Central Asia", "7470314", "USD"
"IntelliPhone V0", "North Asia", "1154709", "USD"
"IntelliPhone V0", "Asia Pacific", "7548794", "USD"
"IntelliPhone V0", "China", "4670779", "USD"
"IntelliPhone V0", "India", "5656061", "USD"
"IntelliPhone 1DX", "North America", "7727581", "USD"
"IntelliPhone 1DX", "Middle America", "4549686", "USD"
"IntelliPhone 1DX", "South America", "4142988", "USD"
"IntelliPhone 1DX", "West Europe", "10049539", "USD"
"IntelliPhone 1DX", "Central Europe", "5841723", "USD"
"IntelliPhone 1DX", "East Europe", "915973", "USD"
"IntelliPhone 1DX", "North Africa", "8125183", "USD"
"IntelliPhone 1DX", "Central Africa", "2645448", "USD"
"IntelliPhone 1DX", "East Africa", "8344500", "USD"
"IntelliPhone 1DX", "Central Asia", "1887482", "USD"
"IntelliPhone 1DX", "North Asia", "8854758", "USD"
"IntelliPhone 1DX", "Asia Pacific", "6029579", "USD"
"IntelliPhone 1DX", "China", "6058422", "USD"
"IntelliPhone 1DX", "India", "1516889", "USD"
"IntelliPhone MX2", "North America", "5962475", "USD"
"IntelliPhone MX2", "Middle America", "7102507", "USD"
"IntelliPhone MX2", "South America", "3298496", "USD"
"IntelliPhone MX2", "West Europe", "3300307", "USD"
"IntelliPhone MX2", "Central Europe", "8866689", "USD"
"IntelliPhone MX2", "East Europe", "4579314", "USD"
"IntelliPhone MX2", "North Africa", "6498268", "USD"
"IntelliPhone MX2", "Central Africa", "5447090", "USD"
"IntelliPhone MX2", "East Africa", "2676808", "USD"
"IntelliPhone MX2", "Central Asia", "8576181", "USD"
"IntelliPhone MX2", "North Asia", "4365259", "USD"
"IntelliPhone MX2", "Asia Pacific", "1995214", "USD"
"IntelliPhone MX2", "China", "2555013", "USD"
"IntelliPhone MX2", "India", "1463857", "USD"
"IntelliPhone U3R", "North America", "4246284", "USD"
"IntelliPhone U3R", "Middle America", "3253981", "USD"
"IntelliPhone U3R", "South America", "5401283", "USD"
"IntelliPhone U3R", "West Europe", "5349632", "USD"
"IntelliPhone U3R", "Central Europe", "3455388", "USD"
"IntelliPhone U3R", "East Europe", "1643693", "USD"
"IntelliPhone U3R", "North Africa", "4455312", "USD"
"IntelliPhone U3R", "Central Africa", "3043582", "USD"
"IntelliPhone U3R", "East Africa", "6201932", "USD"
"IntelliPhone U3R", "Central Asia", "1902321", "USD"
"IntelliPhone U3R", "North Asia", "1949875", "USD"
"IntelliPhone U3R", "Asia Pacific", "6171516", "USD"
"IntelliPhone U3R", "China", "6453583", "USD"
"IntelliPhone U3R", "India", "7842098", "USD"
"IntelliPhone X4", "North America", "7303766", "USD"
"IntelliPhone X4", "Middle America", "6216156", "USD"
"IntelliPhone X4", "South America", "4578772", "USD"
"IntelliPhone X4", "West Europe", "1364348", "USD"
"IntelliPhone X4", "Central Europe", "3508404", "USD"
"IntelliPhone X4", "East Europe", "1699777", "USD"
"IntelliPhone X4", "North Africa", "935412", "USD"
"IntelliPhone X4", "Central Africa", "3278742", "USD"
"IntelliPhone X4", "East Africa", "2340740", "USD"
"IntelliPhone X4", "Central Asia", "7465614", "USD"
"IntelliPhone X4", "North Asia", "2707465", "USD"
"IntelliPhone X4", "Asia Pacific", "9623604", "USD"
"IntelliPhone X4", "China", "9826122", "USD"
"IntelliPhone X4", "India", "10072031", "USD"
"IntelliPhone G5T", "North America", "1238191", "USD"
"IntelliPhone G5T", "Middle America", "1646715", "USD"
"IntelliPhone G5T", "South America", "6978257", "USD"
"IntelliPhone G5T", "West Europe", "6682563", "USD"
"IntelliPhone G5T", "Central Europe", "5868684", "USD"
"IntelliPhone G5T", "East Europe", "2381520", "USD"
"IntelliPhone G5T", "North Africa", "7259468", "USD"
"IntelliPhone G5T", "Central Africa", "3516595", "USD"
"IntelliPhone G5T", "East Africa", "6862566", "USD"
"IntelliPhone G5T", "Central Asia", "7841494", "USD"
"IntelliPhone G5T", "North Asia", "1432925", "USD"
"IntelliPhone G5T", "Asia Pacific", "3919564", "USD"
"IntelliPhone G5T", "China", "4382491", "USD"
"IntelliPhone G5T", "India", "6255817", "USD"
"IntelliPhone HU6", "North America", "2519560", "USD"
"IntelliPhone HU6", "Middle America", "5418239", "USD"
"IntelliPhone HU6", "South America", "2681333", "USD"
"IntelliPhone HU6", "West Europe", "4482413", "USD"
"IntelliPhone HU6", "Central Europe", "8425888", "USD"
"IntelliPhone HU6", "East Europe", "9745751", "USD"
"IntelliPhone HU6", "North Africa", "8680756", "USD"
"IntelliPhone HU6", "Central Africa", "6759795", "USD"
"IntelliPhone HU6", "East Africa", "7474982", "USD"
"IntelliPhone HU6", "Central Asia", "9752696", "USD"
"IntelliPhone HU6", "North Asia", "1932081", "USD"
"IntelliPhone HU6", "Asia Pacific", "7297034", "USD"
"IntelliPhone HU6", "China", "2551343", "USD"
"IntelliPhone HU6", "India", "2364765", "USD"
"IntelliTablet V0", "North America", "8589157", "USD"
"IntelliTablet V0", "Middle America", "4851572", "USD"
"IntelliTablet V0", "South America", "2861440", "USD"
"IntelliTablet V0", "West Europe", "7304022", "USD"
"IntelliTablet V0", "Central Europe", "5470205", "USD"
"IntelliTablet V0", "East Europe", "4407506", "USD"
"IntelliTablet V0", "North Africa", "8415214", "USD"
"IntelliTablet V0", "Central Africa", "7160049", "USD"
"IntelliTablet V0", "East Africa", "1545351", "USD"
"IntelliTablet V0", "Central Asia", "8342318", "USD"
"IntelliTablet V0", "North Asia", "1249830", "USD"
"IntelliTablet V0", "Asia Pacific", "5578855", "USD"
"IntelliTablet V0", "China", "3258864", "USD"
"IntelliTablet V0", "India", "7057962", "USD"
"IntelliTablet 1DX", "North America", "9145515", "USD"
"IntelliTablet 1DX", "Middle America", "6831577", "USD"
"IntelliTablet 1DX", "South America", "6979851", "USD"
"IntelliTablet 1DX", "West Europe", "6952578", "USD"
"IntelliTablet 1DX", "Central Europe", "2124296", "USD"
"IntelliTablet 1DX", "East Europe", "1831624", "USD"
"IntelliTablet 1DX", "North Africa", "6572432", "USD"
"IntelliTablet 1DX", "Central Africa", "1822016", "USD"
"IntelliTablet 1DX", "East Africa", "9375994", "USD"
"IntelliTablet 1DX", "Central Asia", "2788077", "USD"
"IntelliTablet 1DX", "North Asia", "6586200", "USD"
"IntelliTablet 1DX", "Asia Pacific", "2305718", "USD"
"IntelliTablet 1DX", "China", "4421840", "USD"
"IntelliTablet 1DX", "India", "1114795", "USD"
"IntelliTablet MX2", "North America", "1890018", "USD"
"IntelliTablet MX2", "Middle America", "6829427", "USD"
"IntelliTablet MX2", "South America", "9304592", "USD"
"IntelliTablet MX2", "West Europe", "958804", "USD"
"IntelliTablet MX2", "Central Europe", "2706977", "USD"
"IntelliTablet MX2", "East Europe", "6647564", "USD"
"IntelliTablet MX2", "North Africa", "4385036", "USD"
"IntelliTablet MX2", "Central Africa", "3768200", "USD"
"IntelliTablet MX2", "East Africa", "9955611", "USD"
"IntelliTablet MX2", "Central Asia", "7050992", "USD"
"IntelliTablet MX2", "North Asia", "8928305", "USD"
"IntelliTablet MX2", "Asia Pacific", "7688940", "USD"
"IntelliTablet MX2", "China", "9562217", "USD"
"IntelliTablet MX2", "India", "6581316", "USD"
"IntelliTablet U3R", "North America", "9079418", "USD"
"IntelliTablet U3R", "Middle America", "9261514", "USD"
"IntelliTablet U3R", "South America", "5981411", "USD"
"IntelliTablet U3R", "West Europe", "6180722", "USD"
"IntelliTablet U3R", "Central Europe", "4055995", "USD"
"IntelliTablet U3R", "East Europe", "3882667", "USD"
"IntelliTablet U3R", "North Africa", "4546798", "USD"
"IntelliTablet U3R", "Central Africa", "606761", "USD"
"IntelliTablet U3R", "East Africa", "8427107", "USD"
"IntelliTablet U3R", "Central Asia", "5803943", "USD"
"IntelliTablet U3R", "North Asia", "9470915", "USD"
"IntelliTablet U3R", "Asia Pacific", "5154381", "USD"
"IntelliTablet U3R", "China", "8200718", "USD"
"IntelliTablet U3R", "India", "8057989", "USD"
"IntelliTablet X4", "North America", "9323364", "USD"
"IntelliTablet X4", "Middle America", "1752891", "USD"
"IntelliTablet X4", "South America", "1108232", "USD"
"IntelliTablet X4", "West Europe", "7635190", "USD"
"IntelliTablet X4", "Central Europe", "4638315", "USD"
"IntelliTablet X4", "East Europe", "9843434", "USD"
"IntelliTablet X4", "North Africa", "6953129", "USD"
"IntelliTablet X4", "Central Africa", "1477350", "USD"
"IntelliTablet X4", "East Africa", "2937338", "USD"
"IntelliTablet X4", "Central Asia", "9092951", "USD"
"IntelliTablet X4", "North Asia", "2181716", "USD"
"IntelliTablet X4", "Asia Pacific", "4411756", "USD"
"IntelliTablet X4", "China", "4900768", "USD"
"IntelliTablet X4", "India", "2963471", "USD"
"IntelliTablet G5T", "North America", "3937536", "USD"
"IntelliTablet G5T", "Middle America", "1018138", "USD"
"IntelliTablet G5T", "South America", "1680593", "USD"
"IntelliTablet G5T", "West Europe", "4431006", "USD"
"IntelliTablet G5T", "Central Europe", "2776975", "USD"
"IntelliTablet G5T", "East Europe", "9602640", "USD"
"IntelliTablet G5T", "North Africa", "7420108", "USD"
"IntelliTablet G5T", "Central Africa", "7736173", "USD"
"IntelliTablet G5T", "East Africa", "9952147", "USD"
"IntelliTablet G5T", "Central Asia", "7947097", "USD"
"IntelliTablet G5T", "North Asia", "2930347", "USD"
"IntelliTablet G5T", "Asia Pacific", "2949076", "USD"
"IntelliTablet G5T", "China", "4708118", "USD"
"IntelliTablet G5T", "India", "7308501", "USD"
"IntelliTablet HU6", "North America", "6170565", "USD"
"IntelliTablet HU6", "Middle America", "3343884", "USD"
"IntelliTablet HU6", "South America", "9395096", "USD"
"IntelliTablet HU6", "West Europe", "3262751", "USD"
"IntelliTablet HU6", "Central Europe", "2689834", "USD"
"IntelliTablet HU6", "East Europe", "9103902", "USD"
"IntelliTablet HU6", "North Africa", "5362176", "USD"
"IntelliTablet HU6", "Central Africa", "9418345", "USD"
"IntelliTablet HU6", "East Africa", "4509033", "USD"
"IntelliTablet HU6", "Central Asia", "4715844", "USD"
"IntelliTablet HU6", "North Asia", "577785", "USD"
"IntelliTablet HU6", "Asia Pacific", "2769876", "USD"
"IntelliTablet HU6", "China", "9057328", "USD"
"IntelliTablet HU6", "India", "1562412", "USD"
"IntelliGlass V0", "North America", "712961", "USD"
"IntelliGlass V0", "Middle America", "7517799", "USD"
"IntelliGlass V0", "South America", "724477", "USD"
"IntelliGlass V0", "West Europe", "1685148", "USD"
"IntelliGlass V0", "Central Europe", "9027132", "USD"
"IntelliGlass V0", "East Europe", "7550086", "USD"
"IntelliGlass V0", "North Africa", "6350062", "USD"
"IntelliGlass V0", "Central Africa", "3464947", "USD"
"IntelliGlass V0", "East Africa", "6812080", "USD"
"IntelliGlass V0", "Central Asia", "6463034", "USD"
"IntelliGlass V0", "North Asia", "2543022", "USD"
"IntelliGlass V0", "Asia Pacific", "5055499", "USD"
"IntelliGlass V0", "China", "5378259", "USD"
"IntelliGlass V0", "India", "7992611", "USD"
"IntelliGlass 1DX", "North America", "7109629", "USD"
"IntelliGlass 1DX", "Middle America", "6805302", "USD"
"IntelliGlass 1DX", "South America", "2608699", "USD"
"IntelliGlass 1DX", "West Europe", "9034400", "USD"
"IntelliGlass 1DX", "Central Europe", "9065298", "USD"
"IntelliGlass 1DX", "East Europe", "9616814", "USD"
"IntelliGlass 1DX", "North Africa", "1959205", "USD"
"IntelliGlass 1DX", "Central Africa", "2049304", "USD"
"IntelliGlass 1DX", "East Africa", "1715411", "USD"
"IntelliGlass 1DX", "Central Asia", "2216659", "USD"
"IntelliGlass 1DX", "North Asia", "9449593", "USD"
"IntelliGlass 1DX", "Asia Pacific", "3583836", "USD"
"IntelliGlass 1DX", "China", "1112588", "USD"
"IntelliGlass 1DX", "India", "6648739", "USD"
"IntelliGlass MX2", "North America", "4669218", "USD"
"IntelliGlass MX2", "Middle America", "877967", "USD"
"IntelliGlass MX2", "South America", "7832596", "USD"
"IntelliGlass MX2", "West Europe", "7952456", "USD"
"IntelliGlass MX2", "Central Europe", "5111065", "USD"
"IntelliGlass MX2", "East Europe", "9090115", "USD"
"IntelliGlass MX2", "North Africa", "3458369", "USD"
"IntelliGlass MX2", "Central Africa", "951151", "USD"
"IntelliGlass MX2", "East Africa", "9252185", "USD"
"IntelliGlass MX2", "Central Asia", "7538037", "USD"
"IntelliGlass MX2", "North Asia", "4421366", "USD"
"IntelliGlass MX2", "Asia Pacific", "4351278", "USD"
"IntelliGlass MX2", "China", "2714284", "USD"
"IntelliGlass MX2", "India", "4535991", "USD"
"IntelliGlass U3R", "North America", "4921771", "USD"
"IntelliGlass U3R", "Middle America", "9940687", "USD"
"IntelliGlass U3R", "South America", "3566769", "USD"
"IntelliGlass U3R", "West Europe", "6902704", "USD"
"IntelliGlass U3R", "Central Europe", "7533787", "USD"
"IntelliGlass U3R", "East Europe", "2574806", "USD"
"IntelliGlass U3R", "North Africa", "7375606", "USD"
"IntelliGlass U3R", "Central Africa", "2021305", "USD"
"IntelliGlass U3R", "East Africa", "4799557", "USD"
